TIMESTAMP,AmbTemp_Panel_C_Avg,Energy_Within_Last_Hour_kWh,WindDir_Panel_Ave_deg,WindDir_Panel_StdDev_deg,WindHeatStateID_Avg,WindSpeed_Panel_Ave_ms,WindSpeed_Panel_ms_Max,WindValid_Panel_Avg,Irradiance_Wm2_Avg_Avg,AirMass_Avg,AirTemp_C_Avg,AirPres_kPa_Avg,Declination_deg_Avg,Hail_hitssqrcm_Tot,Irradiance_Weather_Wm2_Avg,RelHumid_Avg,WindSpeed_Weather_Ave_ms,WindSpeed_Weather_ms_Max,WindValid_Weather_Avg,AmbTemp_Weather2_C_Avg,AmbVent_rpm_Avg,SnowDepth_cm_Avg,WindSpeed_Weather2_Ave_ms,WindSpeed_Weather2_ms_Max,WindDir_Weather2_Ave_deg,WindDir_Weather2_StdDev_deg
2015-02-27 22:00:00-05:00,-5.664,0.0,256.5,17.96,3.0,2.362,4.4,-1.0,0.07666666666666667,,-5.9,101.6882,-8.12,0.0,-0.524,36.95,4.548,7.3,-1.0,-5.904,4235.0,6.0,4.864,7.497,359.4,18.79
2015-02-27 23:00:00-05:00,-6.448,0.0,254.5,20.28,3.0,2.025,3.6,-1.0,0.09666666666666668,,-6.8,101.7353,-8.1,0.0,-0.525,37.88,4.047,7.0,-1.0,-6.684,4236.0,6.0,4.11,6.655,1.476,21.29
2015-02-28 00:00:00-05:00,-7.073,0.0,243.6,28.11,3.0,1.53,3.1,-1.0,0.04199999999999999,,-7.393,101.79,-8.09,0.0,-0.529,40.21,4.53,5.5,-1.0,-7.134,4214.0,6.0,4.701,6.751,336.2,10.99
2015-02-28 01:00:00-05:00,-7.98,0.0,60.86,27.49,3.0,0.84,1.5,-1.0,0.16733333333333333,,-7.9,101.85,-8.07,0.0,-0.508,42.04,2.382,3.5,-1.0,-7.352,4265.0,6.0,2.485,3.5,47.11,22.52
2015-02-28 02:00:00-05:00,-7.762,0.0,235.9,23.36,3.0,0.9,1.7,-1.0,0.08299999999999999,,-8.0,101.92,-8.06,0.0,-0.51,40.18,3.402,4.7,-1.0,-7.724,4243.0,6.0,2.594,3.825,353.5,22.9
2015-02-28 03:00:00-05:00,-8.17,0.0,302.7,73.59,3.0,0.998,2.5,-1.0,0.06466666666666666,,-8.5,101.95,-8.04,0.0,-0.489,40.85,2.59,3.8,-1.0,-8.48,4269.0,6.0,2.875,4.016,359.0,22.08
2015-02-28 04:00:00-05:00,-9.27,0.0,105.3,40.53,3.0,0.603,1.2,-1.0,0.06366666666666666,,-9.1,102.02,-8.03,0.0,-0.464,44.01,1.737,2.4,-0.983,-8.62,4259.0,6.0,1.951,2.984,60.73,10.85
2015-02-28 05:00:00-05:00,-9.03,0.0,261.5,15.0,3.0,1.595,2.1,-1.0,0.071,,-9.33,102.12,-8.01,0.0,-0.433,45.72,2.807,3.7,-1.0,-9.38,4260.0,6.0,2.214,3.328,349.1,35.41
2015-02-28 06:00:00-05:00,-10.02,0.0,118.8,56.87,3.0,0.738,1.4,-1.0,0.06733333333333334,,-10.2,102.2085,-7.995,0.0,-0.421,45.03,1.55,1.9,-1.0,-9.82,4260.0,6.0,2.748,3.672,30.61,13.37
2015-02-28 07:00:00-05:00,-9.99,0.0,96.2,92.8,3.15,0.56,1.1,-1.0,17.74,16.76,-10.5,102.2202,-7.979,0.0,16.45,46.49,2.133,3.1,-1.0,-9.89,4262.0,6.0,2.145,3.06,30.72,22.42
2015-02-28 08:00:00-05:00,-9.58,0.0,54.22,33.39,3.0,1.115,1.9,-1.0,105.2,4.176,-10.2,102.3557,-7.963,0.0,93.7,43.48,1.857,2.7,-1.0,-9.49,4260.0,6.0,2.472,3.462,39.0,11.94
2015-02-28 09:00:00-05:00,-7.099,0.0,123.7,75.31,3.0,0.7,1.9,-1.0,432.1666666666667,2.443,-8.8,102.4167,-7.948,0.0,397.0,37.22,3.648,5.2,-1.0,-8.15,4233.0,6.0,5.044,6.828,13.15,14.16
2015-02-28 10:00:00-05:00,-6.377,1.0,84.2,42.77,2.15,1.065,2.0,-1.0,323.9666666666667,1.827,-8.0,102.4602,-7.932,0.0,322.9,35.96,1.177,1.9,-1.0,-6.887,4260.0,6.0,1.408,1.893,6.264,26.24
2015-02-28 11:00:00-05:00,-5.48,1.0,90.7,54.71,2.0,0.915,1.7,-1.0,712.3666666666667,1.557,-5.675,102.4402,-7.916,0.0,655.9,33.06,1.155,2.2,-1.0,-4.666,4255.0,6.0,1.245,1.932,173.3,28.07
2015-02-28 12:00:00-05:00,-4.142,2.0,271.8,11.76,2.0,2.902,4.0,-1.0,845.0,1.453,-5.502,102.38,-7.901,0.0,749.1,31.69,2.072,2.8,-1.0,-4.997,4233.0,6.0,2.755,3.921,344.9,19.72
2015-02-28 13:00:00-05:00,-2.656,3.0,109.7,73.14,2.15,0.907,2.4,-1.0,818.5333333333333,1.468,-4.482,102.2745,-7.885,0.0,723.3,27.82,2.4,3.1,-1.0,-4.058,4246.0,6.0,2.993,4.628,20.24,12.5
2015-02-28 14:00:00-05:00,-1.335,2.0,92.1,60.2,2.0,0.537,1.2,-1.0,631.1333333333333,1.608,-3.8,102.18,-7.869,0.0,572.7,26.36,0.897,1.9,-1.0,-3.219,4244.0,6.0,1.099,2.161,81.1,32.29
2015-02-28 15:00:00-05:00,-1.321,2.0,311.3,12.12,2.0,1.588,2.4,-1.0,569.9666666666667,1.942,-2.1,102.12,-7.854,0.0,498.8,24.91,1.242,2.1,-1.0,-1.956,4255.0,6.0,1.563,2.811,303.4,26.41
2015-02-28 16:00:00-05:00,-0.919,1.0,357.8,19.57,2.0,0.755,1.2,-1.0,319.3666666666666,2.721,-1.9,102.11,-7.837,0.0,302.4,24.39,0.832,1.2,-1.0,-0.996,4256.0,6.0,1.33,2.18,257.6,82.8
2015-02-28 17:00:00-05:00,-2.024,0.0,274.1,42.88,3.0,0.518,0.9,-1.0,123.8,5.215,-2.5,102.09,-7.821,0.0,111.4,25.44,2.212,2.9,-1.0,-2.191,4273.0,6.0,2.386,3.27,285.3,16.29
2015-02-28 18:00:00-05:00,-2.866,0.0,287.5,9.3,3.0,1.335,2.1,-1.0,4.815666666666666,41.56,-3.005,102.09,-7.806,0.0,4.587,25.22,2.033,2.6,-1.0,-2.893,4248.0,6.0,2.216,2.945,320.7,10.0
2015-02-28 19:00:00-05:00,-3.437,0.0,263.7,10.41,2.183,0.703,0.9,-1.0,0.13,,-3.397,102.1,-7.79,0.0,-0.457,24.36,1.497,1.9,-1.0,-3.068,4263.0,5.0,2.103,2.658,307.5,15.57
2015-02-28 20:00:00-05:00,-4.141,0.0,127.2,14.2,3.0,0.678,0.9,-1.0,0.148,,-3.6,102.1213,-7.774,0.0,-0.459,25.68,1.073,1.8,-1.0,-3.801,4258.0,6.0,2.254,2.735,352.9,14.12
2015-02-28 21:00:00-05:00,-4.412,0.0,97.7,15.96,3.0,0.74,1.0,-1.0,0.08600000000000001,,-3.8,102.12,-7.759,0.0,-0.462,30.2,1.123,1.5,-1.0,-3.592,4264.0,5.0,1.43,1.932,68.58,11.92
2015-02-28 22:00:00-05:00,-4.975,0.0,110.8,16.3,3.0,0.935,1.5,-1.0,0.06600000000000002,,-4.4,102.1197,-7.743,0.0,-0.46,44.7,2.557,3.3,-1.0,-4.637,4264.0,6.0,2.016,4.055,114.4,47.61
2015-02-28 23:00:00-05:00,-5.538,0.0,105.6,72.09,3.0,0.562,1.1,-1.0,0.06766666666666667,,-5.0,102.03,-7.726,0.0,-0.469,50.11,1.42,2.4,-1.0,-5.069,4265.0,6.0,2.726,3.844,151.7,25.59
2015-03-01 00:00:00-05:00,-5.696,0.0,63.37,75.07,3.0,0.302,0.6,-1.0,0.012999999999999992,,-5.2,101.9612,-7.711,0.0,-0.44,51.59,2.37,3.7,-1.0,-5.125,4251.0,6.0,2.21,3.404,152.6,20.88
2015-03-01 01:00:00-05:00,-5.627,0.0,92.0,45.95,2.667,0.652,1.4,-1.0,0.13066666666666668,,-5.2,101.9572,-7.695,0.0,-0.443,53.05,2.097,3.0,-1.0,-5.139,4266.0,6.0,1.841,3.079,152.1,30.4
2015-03-01 02:00:00-05:00,-5.496,0.0,231.0,75.88,2.15,0.557,1.3,-1.0,0.055999999999999994,,-5.2,101.93,-7.679,0.0,-0.456,53.53,1.672,2.8,-1.0,-5.228,4260.0,5.0,2.02,3.079,190.0,33.34
2015-03-01 03:00:00-05:00,-5.012,0.0,154.3,56.44,2.667,0.29,0.5,-1.0,0.03200000000000001,,-5.1,101.86,-7.664,0.0,-0.457,51.95,1.807,2.5,-1.0,-5.147,4268.0,6.0,1.822,2.639,197.5,7.721
2015-03-01 04:00:00-05:00,-4.939,0.0,162.7,27.77,3.0,0.6,0.7,-1.0,0.06999999999999999,,-4.7,101.76,-7.648,0.0,-0.467,53.18,1.453,2.3,-1.0,-4.916,4268.0,6.0,1.109,2.314,118.3,76.73
2015-03-01 05:00:00-05:00,-4.584,0.0,87.1,40.89,3.0,0.752,1.3,-1.0,0.04866666666666667,,-4.41,101.7027,-7.631,0.0,-0.461,50.45,1.797,2.6,-1.0,-4.389,4269.0,5.0,2.333,3.615,162.3,36.57
2015-03-01 06:00:00-05:00,-4.348,0.0,257.8,26.91,3.0,1.183,2.0,-1.0,0.05100000000000001,,-4.4,101.79,-7.617,0.0,-0.443,51.13,0.997,1.5,-1.0,-4.518,4271.0,5.0,1.093,1.702,211.3,40.81
2015-03-01 07:00:00-05:00,-4.312,0.0,146.1,6.342,3.0,0.568,0.8,-1.0,8.343333333333334,15.72,-5.2,101.71,-7.6,0.0,8.08,59.53,1.17,1.4,-1.0,-5.03,4274.0,5.0,1.281,1.913,29.11,13.87
2015-03-01 08:00:00-05:00,-3.833,0.0,54.15,90.5,2.817,0.422,0.9,-1.0,38.38333333333333,4.092,-3.8,101.71,-7.584,0.0,41.2,51.3,1.093,2.1,-1.0,-3.892,4265.0,5.0,1.477,2.352,158.3,55.11
2015-03-01 09:00:00-05:00,-4.591,0.0,132.2,47.83,3.0,0.523,0.9,-1.0,39.22,2.413,-5.1,101.71,-7.569,0.0,47.41,70.41,3.473,4.2,-1.0,-4.973,4268.0,5.0,4.61,5.872,197.7,6.348
2015-03-01 10:00:00-05:00,-4.732,0.0,210.2,37.37,3.0,2.195,4.3,-1.0,35.660000000000004,1.81,-4.8,101.591,-7.553,0.0,53.95,82.4,2.85,4.1,-1.0,-4.653,4253.0,6.0,2.566,4.227,182.2,17.01
2015-03-01 11:00:00-05:00,-3.469,0.0,205.8,23.62,3.0,1.023,1.8,-1.0,99.19333333333333,1.544,-4.173,101.5403,-7.537,0.0,143.8,79.33,3.435,4.9,-1.0,-3.781,4256.0,6.0,3.379,4.724,180.3,16.09
2015-03-01 12:00:00-05:00,-2.905,0.0,177.6,29.91,3.0,1.385,2.8,-1.0,42.916666666666664,1.443,-3.493,101.4605,-7.522,0.0,64.13,84.3,2.825,3.9,-0.6,-3.317,4257.0,7.0,3.975,5.431,195.5,12.49
2015-03-01 13:00:00-05:00,-2.716,0.0,226.6,18.96,3.0,2.832,4.0,-1.0,64.89666666666666,1.458,-3.01,101.25,-7.505,0.0,89.3,84.2,3.045,4.0,-0.283,-2.736,4273.0,7.0,3.559,5.068,193.6,7.322
2015-03-01 14:00:00-05:00,-2.261,0.0,229.9,25.71,3.0,2.162,3.3,-1.0,74.36999999999999,1.596,-2.748,101.0425,-7.489,0.0,93.0,84.4,4.255,5.4,-0.25,-2.453,4254.0,7.0,4.604,57.99,184.2,18.66
2015-03-01 15:00:00-05:00,-1.643,0.0,243.9,33.54,3.0,1.652,2.3,-1.0,61.95666666666667,1.926,-2.19,101.0,-7.474,0.0,61.73,86.0,1.255,2.2,-0.483,-1.909,4273.0,7.0,2.833,4.877,199.5,16.83
2015-03-01 16:00:00-05:00,-1.451,0.0,231.2,30.69,3.0,0.977,1.6,-1.0,26.22,2.691,-1.9,100.8472,-7.458,0.0,29.81,86.4,5.1,5.1,0.0,-1.594,4267.0,7.0,2.875,3.844,194.6,9.53
2015-03-01 17:00:00-05:00,-1.099,0.0,264.1,29.87,3.0,1.687,2.5,-1.0,10.959999999999999,5.116,-1.4,100.7853,-7.441,0.0,13.18,87.5,7.397,8.2,-0.35,-1.287,4270.0,7.0,57.86,58.07,357.9,0.184
2015-03-01 18:00:00-05:00,-0.752,0.0,189.4,55.85,3.0,0.677,1.7,-1.0,0.8109999999999999,36.87,-1.028,100.66,-7.426,0.0,0.137,87.9,12.6,12.6,0.0,-1.082,4266.0,7.0,57.88,58.16,358.0,0.19
2015-03-01 19:00:00-05:00,-0.662,0.0,273.2,68.46,3.0,0.435,0.9,-1.0,0.1376666666666667,,-0.905,100.602,-7.41,0.0,-0.445,88.1,6.1,6.1,0.0,-0.86,4271.0,7.0,59.02,59.37,358.9,0.195
2015-03-01 20:00:00-05:00,-0.708,0.0,261.7,24.94,2.817,0.967,2.0,-1.0,0.13633333333333333,,-1.1,100.53,-7.394,0.0,-0.45,87.9,22.0,22.0,0.0,-0.87,4267.0,7.0,57.86,58.09,357.9,0.209
2015-03-01 21:00:00-05:00,-0.775,0.0,207.2,42.15,3.0,0.65,1.2,-1.0,0.14,,-1.013,100.3797,-7.379,0.0,-0.45,89.1,19.3,19.3,0.0,-1.039,4278.0,7.0,57.86,58.13,358.0,0.167
2015-03-01 22:00:00-05:00,-0.716,0.0,212.9,53.98,3.0,0.433,0.8,-1.0,0.13366666666666668,,-1.005,100.38,-7.362,0.0,-0.45,89.8,17.06,19.7,-0.1,-0.995,4285.0,7.0,58.18,58.45,357.9,0.166
2015-03-01 23:00:00-05:00,-0.774,0.0,152.2,23.56,2.183,0.607,0.9,-1.0,0.13433333333333333,,-0.858,100.2518,-7.346,0.0,-0.451,90.3,8.0,8.0,0.0,-0.826,4285.0,7.0,57.84,58.05,357.8,0.5
2015-03-02 00:00:00-05:00,-0.71,0.0,224.7,26.0,2.183,0.78,1.4,-1.0,0.13533333333333333,,-0.897,100.1697,-7.331,0.0,-0.456,90.5,14.8,14.8,0.0,-0.59,4299.0,7.0,57.85,58.15,358.0,0.225
2015-03-02 01:00:00-05:00,-0.636,0.0,295.7,32.78,3.0,0.767,1.7,-1.0,0.13300000000000003,,-0.8,100.1445,-7.315,0.0,-0.456,90.6,11.4,11.4,0.0,-1.003,4288.0,7.0,57.87,58.08,358.0,0.183
2015-03-02 02:00:00-05:00,-0.638,0.0,297.0,18.15,2.15,0.735,1.3,-1.0,0.135,,-0.793,100.0473,-7.299,0.0,-0.45,90.9,5.5,5.5,0.0,-0.796,4280.0,7.0,59.03,59.27,358.3,0.252
2015-03-02 03:00:00-05:00,-0.678,0.0,270.1,40.12,3.0,0.553,1.4,-1.0,0.13699999999999998,,-0.8,99.94283,-7.284,0.0,-0.456,90.5,5.5,5.5,0.0,-0.826,4275.0,7.0,57.88,58.08,358.0,0.181
2015-03-02 04:00:00-05:00,-0.815,0.0,267.7,29.85,3.0,0.747,1.1,-1.0,0.13499999999999998,,-1.038,99.8965,-7.267,0.0,-0.453,90.5,5.5,5.5,0.0,-0.918,4289.0,7.0,57.86,58.03,357.9,0.21
2015-03-02 05:00:00-05:00,-0.775,0.0,280.5,33.43,3.0,0.783,1.2,-1.0,0.1443333333333333,,-0.9,99.95999,-7.251,0.0,-0.45,90.4,5.5,5.5,0.0,-0.865,4280.0,7.0,58.17,58.35,357.9,0.152
2015-03-02 06:00:00-05:00,-0.55,0.0,277.5,22.12,3.0,1.138,1.8,-1.0,0.14366666666666664,,-0.8,100.01,-7.236,0.0,-0.453,89.9,5.5,5.5,0.0,-0.79,4292.0,7.0,58.73,59.31,358.0,0.195
2015-03-02 07:00:00-05:00,-0.273,0.0,263.0,24.47,2.183,0.673,1.2,-1.0,8.759333333333334,14.78,-0.475,100.0728,-7.219,0.0,9.32,89.3,5.5,5.5,0.0,-0.465,4293.0,7.0,57.87,58.16,357.9,0.188
2015-03-02 08:00:00-05:00,2.262,0.0,276.2,33.89,3.0,3.518,7.9,-1.0,52.63666666666666,4.01,2.1,100.235,-7.203,0.0,66.54,78.95,5.697,7.6,-0.95,1.16,4244.0,7.0,4.174,6.12,328.1,18.26
2015-03-02 09:00:00-05:00,2.966,0.0,279.5,24.02,2.817,3.82,5.7,-1.0,425.09999999999997,2.383,2.9,100.3423,-7.188,0.0,432.9,71.86,6.965,9.3,-1.0,1.872,4291.0,7.0,7.683,10.54,316.2,16.93
2015-03-02 10:00:00-05:00,3.411,2.0,263.3,26.92,2.333,4.032,6.6,-1.0,598.8,1.794,3.1,100.453,-7.172,0.0,561.5,57.02,10.38,14.2,-1.0,3.09,4407.0,7.0,10.9,16.81,317.8,18.45
2015-03-02 11:00:00-05:00,3.047,4.0,277.8,27.53,2.85,5.53,11.5,-1.0,755.2000000000002,1.532,2.913,100.5088,-7.155,0.0,675.5,47.46,8.98,13.3,-1.0,2.847,4342.0,6.0,8.75,14.06,329.8,25.28
2015-03-02 12:00:00-05:00,3.69,5.0,269.3,24.92,2.0,2.74,7.1,-1.0,837.0,1.433,2.885,100.5992,-7.14,0.0,727.0,40.56,9.09,13.2,-1.0,3.098,4295.0,6.0,8.68,12.2,300.3,23.13
2015-03-02 13:00:00-05:00,3.222,6.0,277.7,22.06,2.333,4.773,10.4,-1.0,868.6666666666666,1.448,2.862,100.5383,-7.124,0.0,719.2,36.65,10.72,13.5,-1.0,2.741,4419.0,6.0,11.38,15.15,312.9,11.86
2015-03-02 14:00:00-05:00,3.786,7.0,207.0,58.62,2.0,4.022,6.4,-1.0,712.6666666666666,1.584,3.1,100.5725,-7.108,0.0,641.4,34.53,7.848,13.4,-1.0,3.188,4315.0,6.0,7.385,14.15,5.784,26.58
2015-03-02 15:00:00-05:00,4.16,6.0,252.2,17.79,2.0,4.402,6.6,-1.0,560.7333333333332,1.91,3.2,100.5823,-7.093,0.0,506.1,34.59,7.37,8.9,-1.0,3.479,4282.0,5.0,7.304,10.33,341.1,18.93
2015-03-02 16:00:00-05:00,4.198,6.0,270.7,21.95,2.0,2.685,5.7,-1.0,347.70000000000005,2.663,3.5,100.66,-7.076,0.0,315.6,33.51,4.87,6.6,-1.0,3.722,4251.0,5.0,5.263,7.956,309.8,18.49
2015-03-02 17:00:00-05:00,3.07,3.0,265.8,20.28,2.817,2.997,5.6,-1.0,128.70000000000002,5.021,2.9,100.709,-7.06,0.0,117.4,35.74,4.778,7.0,-1.0,2.906,4255.0,5.0,5.346,8.61,321.6,24.34
2015-03-02 18:00:00-05:00,2.131,0.0,258.6,36.96,3.0,2.433,4.6,-1.0,4.167666666666666,34.47,2.002,100.8132,-7.045,0.0,3.797,38.45,5.272,8.7,-1.0,1.964,4233.0,5.0,5.204,7.63,347.7,14.41
2015-03-02 19:00:00-05:00,1.261,0.0,279.1,16.14,3.0,2.562,3.8,-1.0,0.09033333333333333,,1.3,100.8563,-7.028,0.0,-0.483,41.25,4.82,7.2,-1.0,1.366,4241.0,4.0,4.721,7.745,330.5,12.43
2015-03-02 20:00:00-05:00,0.544,0.0,271.3,39.59,3.0,2.442,4.9,-1.0,0.08766666666666667,,0.4,100.94,-7.012,0.0,-0.482,41.74,4.26,6.5,-1.0,0.497,4234.0,4.0,4.196,5.622,343.2,19.29
2015-03-02 21:00:00-05:00,-0.254,0.0,262.8,19.67,3.0,2.397,4.8,-1.0,0.12833333333333333,,-0.097,100.9718,-6.997,0.0,-0.483,44.64,3.71,4.8,-1.0,-0.096,4231.0,4.0,5.112,6.904,332.4,21.52
2015-03-02 22:00:00-05:00,-0.855,0.0,264.5,25.6,3.0,2.022,4.7,-1.0,0.13233333333333333,,-0.7,101.0127,-6.981,0.0,-0.485,45.55,3.652,4.8,-1.0,-0.725,4236.0,4.0,4.19,5.948,347.2,12.55
2015-03-02 23:00:00-05:00,-1.684,0.0,248.5,19.53,3.0,1.053,1.5,-1.0,0.12533333333333332,,-1.2,101.0565,-6.964,0.0,-0.477,46.69,2.147,3.1,-1.0,-1.246,4283.0,4.0,2.402,3.002,305.5,7.562
2015-03-03 00:00:00-05:00,-1.721,0.0,279.2,22.13,3.0,1.94,3.2,-1.0,0.07333333333333332,,-1.6,101.02,-6.949,0.0,-0.451,47.32,3.718,4.8,-1.0,-1.63,4230.0,4.0,4.461,6.54,335.7,9.94
2015-03-03 01:00:00-05:00,-2.137,0.0,255.5,13.47,2.333,1.138,1.8,-1.0,0.07266666666666666,,-2.1,100.99,-6.933,0.0,-0.467,48.72,2.213,2.9,-1.0,-2.115,4247.0,4.0,2.314,3.175,344.0,15.15
2015-03-03 02:00:00-05:00,-2.527,0.0,264.2,19.18,3.0,1.162,2.5,-1.0,0.02833333333333332,,-2.3,100.98,-6.917,0.0,-0.468,49.51,1.725,2.2,-1.0,-2.238,4248.0,5.0,3.371,3.94,341.8,8.92
2015-03-03 03:00:00-05:00,-2.432,0.0,182.4,43.27,3.0,0.693,1.7,-1.0,0.046999999999999986,,-2.602,100.9632,-6.901,0.0,-0.451,51.53,1.813,2.4,-1.0,-2.779,4278.0,4.0,2.367,3.098,12.31,11.19
2015-03-03 04:00:00-05:00,-3.155,0.0,56.62,14.72,3.0,1.558,2.3,-1.0,0.055999999999999994,,-3.207,100.93,-6.885,0.0,-0.445,55.21,2.178,2.8,-1.0,-3.145,4276.0,5.0,2.384,3.137,25.58,12.13
2015-03-03 05:00:00-05:00,-3.402,0.0,95.3,52.67,3.0,0.277,0.5,-1.0,0.037,,-3.103,100.9887,-6.868,0.0,-0.451,53.33,0.905,1.8,-1.0,-3.083,4276.0,4.0,1.514,2.161,19.12,32.1
2015-03-03 06:00:00-05:00,-3.185,0.0,113.5,27.47,3.0,0.512,1.1,-1.0,0.03733333333333333,,-3.3,101.047,-6.853,0.0,-0.454,53.92,2.052,2.5,-1.0,-3.149,4280.0,4.0,2.226,3.041,19.22,12.1
2015-03-03 07:00:00-05:00,-3.132,0.0,74.01,14.26,3.0,1.223,1.8,-1.0,10.686666666666667,13.93,-3.3,101.0195,-6.837,0.0,11.11,54.27,2.418,2.9,-1.0,-2.985,4275.0,4.0,2.558,3.596,50.01,7.539
2015-03-03 08:00:00-05:00,-2.504,0.0,63.74,35.24,3.0,1.325,2.4,-1.0,113.73333333333335,3.931,-2.543,101.1065,-6.821,0.0,118.5,49.57,1.62,2.8,-1.0,-2.027,4275.0,4.0,1.946,3.213,28.71,54.66
2015-03-03 09:00:00-05:00,-2.063,2.0,99.3,22.23,2.85,1.887,3.2,-1.0,132.9,2.354,-2.2,101.0308,-6.806,0.0,145.4,49.67,2.898,4.8,-1.0,-2.077,4255.0,4.0,3.435,5.164,123.6,28.75
2015-03-03 10:00:00-05:00,-0.94,2.0,87.2,48.85,3.0,0.702,1.6,-1.0,269.8,1.777,-1.6,100.9383,-6.789,0.0,290.9,45.98,3.39,5.0,-1.0,-1.115,4271.0,4.0,2.676,4.839,97.8,64.97
2015-03-03 11:00:00-05:00,-0.683,2.0,117.7,29.47,3.0,1.22,2.4,-1.0,143.9333333333333,1.521,-1.2,100.83,-6.773,0.0,152.5,47.63,3.527,5.3,-1.0,-0.998,4249.0,4.0,2.353,4.514,140.4,34.31
2015-03-03 12:00:00-05:00,0.063,3.0,2.565,43.7,3.0,1.413,2.4,-1.0,400.3333333333333,1.423,-0.477,100.7167,-6.758,0.0,405.1,48.06,2.478,3.8,-1.0,-0.187,4282.0,4.0,2.573,5.7,180.9,23.75
2015-03-03 13:00:00-05:00,-0.711,2.0,219.7,40.52,3.0,2.067,3.5,-1.0,91.43333333333334,1.438,-0.8,100.5552,-6.741,0.0,98.2,56.13,5.622,7.7,-1.0,-0.842,4294.0,4.0,5.278,7.612,161.3,18.95
2015-03-03 14:00:00-05:00,-0.968,0.0,267.3,39.23,3.0,1.603,2.8,-1.0,73.01666666666667,1.573,-1.097,100.3768,-6.725,0.0,78.49,63.41,4.162,7.2,-1.0,-1.057,4272.0,4.0,3.85,7.115,171.5,19.82
2015-03-03 15:00:00-05:00,-0.992,1.0,240.0,27.18,3.0,1.683,3.0,-1.0,56.01666666666666,1.895,-1.0,100.2318,-6.71,0.0,60.47,62.08,5.715,7.4,-1.0,-0.951,4283.0,4.0,5.608,7.918,173.6,6.562
2015-03-03 16:00:00-05:00,-0.951,0.0,330.3,65.68,2.333,1.068,2.5,-1.0,44.15333333333333,2.635,-1.0,100.0693,-6.693,0.0,47.02,64.89,2.538,4.7,-1.0,-0.81,4277.0,4.0,3.793,6.006,178.0,21.53
2015-03-03 17:00:00-05:00,-1.114,0.0,269.9,49.06,3.0,1.312,3.1,-1.0,14.233333333333334,4.93,-1.1,99.94116,-6.677,0.0,14.67,72.04,3.26,5.1,-1.0,-1.148,4278.0,5.0,3.454,6.312,177.2,37.1
2015-03-03 18:00:00-05:00,-1.057,0.0,286.5,47.84,3.0,1.182,2.2,-1.0,0.6526666666666667,32.3,-1.052,99.81716,-6.662,0.0,-0.093,76.62,3.105,5.0,-1.0,-0.946,4289.0,5.0,2.772,5.222,186.0,20.38
2015-03-03 19:00:00-05:00,-0.701,0.0,211.2,35.09,3.0,1.477,3.0,-1.0,0.13,,-0.7,99.71049,-6.645,0.0,-0.459,72.58,4.5,6.0,-1.0,-0.722,4258.0,5.0,4.106,6.637,172.5,14.92
2015-03-03 20:00:00-05:00,-0.253,0.0,222.0,33.1,3.0,1.72,2.8,-1.0,0.13033333333333336,,-0.2,99.53967,-6.629,0.0,-0.439,69.85,4.318,7.5,-1.0,-0.228,4267.0,5.0,4.039,6.331,164.5,17.46
2015-03-03 21:00:00-05:00,0.807,0.0,214.3,75.33,3.0,1.217,3.0,-1.0,0.13166666666666668,,0.662,99.44183,-6.614,0.0,-0.444,69.38,4.903,6.8,-1.0,0.75,4287.0,5.0,3.784,6.139,186.7,18.76
2015-03-03 22:00:00-05:00,1.992,0.0,286.5,28.36,3.0,2.112,4.1,-1.0,0.11833333333333335,,1.735,99.33033,-6.597,0.0,-0.45,75.51,4.218,6.5,-1.0,1.71,4284.0,5.0,3.857,6.178,208.4,22.1
2015-03-03 23:00:00-05:00,3.009,0.0,267.0,30.2,3.0,2.047,3.8,-1.0,0.11066666666666669,,3.0,99.20567,-6.581,0.0,-0.456,79.17,6.7,8.9,-1.0,2.852,4276.0,5.0,5.836,9.54,204.2,31.79
2015-03-04 00:00:00-05:00,2.999,0.0,277.7,24.07,2.0,3.397,5.3,-1.0,0.08466666666666667,,2.9,99.11433,-6.565,0.0,-0.452,79.79,5.0,7.7,-1.0,2.798,4283.0,4.0,4.597,7.708,201.1,18.44
2015-03-04 01:00:00-05:00,2.905,0.0,259.4,52.1,3.0,2.025,2.9,-1.0,0.18699999999999997,,2.8,99.04,-6.549,0.0,-0.458,80.2,4.192,5.6,-1.0,2.606,4289.0,4.0,3.62,6.082,204.9,17.55
2015-03-04 02:00:00-05:00,3.027,0.0,287.2,21.84,2.0,1.735,2.7,-1.0,0.085,,2.863,99.02116,-6.533,0.0,-0.456,81.1,3.752,5.0,-1.0,2.751,4290.0,4.0,3.331,5.757,213.5,37.04
2015-03-04 03:00:00-05:00,2.518,0.0,312.2,16.95,3.0,1.607,2.1,-1.0,0.08333333333333333,,2.4,99.07732,-6.517,0.0,-0.441,84.5,2.628,3.3,-1.0,2.145,4291.0,4.0,3.844,4.934,203.4,9.29
2015-03-04 04:00:00-05:00,2.273,0.0,267.7,60.57,2.517,0.513,1.8,-1.0,0.08766666666666667,,2.2,99.03333,-6.501,0.0,-0.454,87.4,3.073,3.8,-1.0,2.253,4286.0,4.0,2.541,4.284,184.8,15.17
2015-03-04 05:00:00-05:00,2.504,0.0,211.3,20.3,3.0,0.498,0.8,-1.0,0.08633333333333333,,2.4,99.07383,-6.485,0.0,-0.456,89.0,3.697,4.9,-0.967,2.279,4299.0,4.0,1.983,2.85,188.0,13.85
